epoch,train_loss,valid_loss,accuracy
1,0.407002,0.381081,0.836327
2,0.349300,0.363448,0.847229
3,0.328302,0.336504,0.832642
4,0.313756,0.305955,0.860279
5,0.304479,0.306662,0.859665
