epoch,train_loss,valid_loss,accuracy
1,0.391697,0.322243,0.851198
2,0.340351,0.319158,0.848894
3,0.325043,0.312587,0.857187
4,0.314598,0.303382,0.861486
5,0.306559,0.300865,0.862869
