epoch,train_loss,valid_loss,accuracy
1,0.423151,0.363526,0.834767
2,0.351883,0.352797,0.841216
3,0.326476,0.318650,0.850891
4,0.315071,0.315205,0.857187
5,0.305435,0.313286,0.855037
