epoch,train_loss,valid_loss,accuracy
1,0.402387,0.326032,0.850607
2,0.345113,0.313264,0.858130
3,0.326529,0.324215,0.855980
4,0.316671,0.310782,0.855673
5,0.307066,0.308699,0.857362
