epoch,train_loss,valid_loss,accuracy
1,0.392507,0.338887,0.830927
2,0.341133,0.314468,0.849509
3,0.324532,0.309767,0.856573
4,0.314685,0.303127,0.863329
5,0.306106,0.301128,0.862715
