epoch,train_loss,valid_loss,accuracy
1,0.410685,0.330505,0.841677
2,0.348569,0.323039,0.849202
3,0.326035,0.309002,0.853501
4,0.316541,0.316282,0.851658
5,0.307648,0.311053,0.851198
