epoch,train_loss,valid_loss,accuracy
1,0.408760,0.342450,0.838298
2,0.350480,0.320538,0.855805
3,0.329730,0.313266,0.860104
4,0.317250,0.309005,0.857647
5,0.309037,0.303249,0.864251
