epoch,train_loss,valid_loss,accuracy
1,0.398532,0.365959,0.825399
2,0.344217,0.324978,0.852273
3,0.324620,0.316147,0.851812
4,0.312899,0.311839,0.853808
5,0.304059,0.312798,0.854883
