epoch,train_loss,valid_loss,accuracy
1,0.435990,0.406169,0.800215
2,0.374601,0.354369,0.833231
3,0.358488,0.358456,0.833845
4,0.355820,0.353912,0.840295
5,0.357505,0.354194,0.837684
6,0.350919,0.354111,0.831235
7,0.348827,0.352667,0.835534
8,0.346580,0.349702,0.837838
9,0.339918,0.350009,0.839988
10,0.336802,0.350745,0.839220
