epoch,train_loss,valid_loss,accuracy
1,0.429221,0.465622,0.779177
2,0.377985,0.387384,0.806818
3,0.368223,0.400937,0.820178
4,0.362739,0.435829,0.786855
5,0.357773,0.373451,0.825399
6,0.352923,0.352346,0.832310
7,0.352313,0.362626,0.827549
8,0.346589,0.350602,0.837531
9,0.341301,0.352237,0.837070
10,0.334326,0.350102,0.837991
