epoch,train_loss,valid_loss,accuracy
1,0.416947,0.367662,0.827856
2,0.383540,0.395317,0.822635
3,0.372924,0.360792,0.834152
4,0.362963,0.374483,0.820639
5,0.371823,0.385860,0.814957
6,0.354074,0.367191,0.826474
7,0.342841,0.358122,0.838759
8,0.342975,0.349413,0.839220
9,0.338719,0.350280,0.842291
10,0.333922,0.352145,0.839681
