epoch,train_loss,valid_loss,accuracy
1,0.413399,0.371671,0.824017
2,0.366284,0.364867,0.832310
3,0.360756,0.367210,0.828931
4,0.361362,0.369931,0.828778
5,0.355508,0.360506,0.831388
6,0.350219,0.357646,0.834767
7,0.346843,0.360628,0.831235
8,0.337056,0.354799,0.838298
9,0.336154,0.354804,0.838606
10,0.330924,0.354181,0.838606
