epoch,train_loss,valid_loss,accuracy
1,0.404832,0.366233,0.828471
2,0.397026,0.365857,0.830774
3,0.381426,0.361752,0.832617
4,0.367904,0.355166,0.835534
5,0.357339,0.351646,0.843673
6,0.353498,0.347060,0.838452
7,0.351952,0.344299,0.838913
8,0.345001,0.347541,0.841830
9,0.337612,0.343234,0.842905
10,0.335874,0.342992,0.840909
