epoch,train_loss,valid_loss,accuracy
1,0.418118,0.508342,0.779023
2,0.387285,0.451128,0.798526
3,0.407925,0.423590,0.785780
4,0.373427,0.362880,0.830313
5,0.362298,1.938345,0.820792
6,0.359438,0.350723,0.841063
7,0.349867,0.346792,0.841216
8,0.350140,0.346594,0.836149
9,0.344575,0.344681,0.840448
10,0.337833,0.345553,0.842445
