epoch,train_loss,valid_loss,accuracy
1,0.452253,0.389244,0.826501
2,0.377648,0.371880,0.827269
3,0.361429,0.367564,0.833871
4,0.359813,0.362497,0.832335
5,0.358045,0.367749,0.824044
6,0.354834,0.366321,0.825733
7,0.347531,0.342803,0.841394
8,0.344224,0.342346,0.841087
9,0.341991,0.343783,0.842162
10,0.338469,0.342407,0.843083
