epoch,train_loss,valid_loss,accuracy
1,0.431224,0.393976,0.818796
2,0.377464,0.409776,0.812654
3,0.368876,0.363889,0.830774
4,0.363187,0.364169,0.829545
5,0.354435,0.375839,0.811271
6,0.351484,0.359591,0.835688
7,0.348759,0.356588,0.837684
8,0.342453,0.356895,0.834306
9,0.338357,0.354261,0.832463
10,0.335825,0.354390,0.832617
