epoch,train_loss,valid_loss,accuracy
1,0.456720,0.382438,0.821407
2,0.367212,0.363417,0.827242
3,0.356095,0.361021,0.832924
4,0.354640,0.361428,0.830620
5,0.351963,0.358002,0.833845
6,0.345903,0.356273,0.832924
7,0.340125,0.355761,0.835381
8,0.341469,0.353678,0.835381
9,0.340870,0.354005,0.837531
10,0.336786,0.353767,0.838298
