epoch,train_loss,valid_loss,accuracy
1,0.470662,0.394783,0.828190
2,0.383950,0.374694,0.834792
3,0.368084,0.365174,0.827269
4,0.359299,0.355295,0.836481
5,0.359105,0.351328,0.836634
6,0.354747,0.380978,0.819745
7,0.354144,0.353200,0.838170
8,0.347403,0.347135,0.841394
9,0.345379,0.343046,0.841701
10,0.339529,0.342634,0.842930
