epoch,train_loss,valid_loss,accuracy
1,0.613687,0.520601,0.769963
2,0.477815,0.356906,0.836763
3,0.412095,0.341987,0.833231
4,0.390674,0.336404,0.838298
5,0.383765,0.333818,0.841370
