epoch,train_loss,valid_loss,accuracy
1,0.399210,0.334942,0.843083
2,0.350126,0.314767,0.856287
3,0.337949,0.321029,0.848150
4,0.330401,0.312052,0.855213
5,0.322631,0.309994,0.854906
