epoch,train_loss,valid_loss,accuracy
1,0.580134,0.399577,0.813882
2,0.454553,0.352058,0.830467
3,0.413741,0.343299,0.839373
4,0.390135,0.340705,0.834306
5,0.372593,0.340772,0.833845
