epoch,train_loss,valid_loss,accuracy
1,0.446633,0.389800,0.826167
2,0.387491,0.359841,0.831849
3,0.370655,0.411682,0.812961
4,0.367215,0.350805,0.833692
5,0.362317,0.348114,0.830774
6,0.358994,0.347639,0.832770
7,0.354800,0.344771,0.840141
8,0.347963,0.341876,0.841523
9,0.343075,0.341415,0.844441
10,0.340046,0.341473,0.842752
