epoch,train_loss,valid_loss,accuracy
1,0.418479,0.320814,0.849048
2,0.371461,0.322824,0.847973
3,0.348266,0.309240,0.855190
4,0.334459,0.308950,0.856265
5,0.324693,0.308338,0.856573
