epoch,train_loss,valid_loss,accuracy
1,0.371082,0.356245,0.838477
2,0.336182,0.327085,0.850914
3,0.327948,0.315990,0.856287
4,0.315692,0.308446,0.859819
5,0.306544,0.306756,0.859512
