epoch,train_loss,valid_loss,accuracy
1,0.363582,0.344473,0.842138
2,0.344290,0.343065,0.839220
3,0.328156,0.321933,0.847205
4,0.322222,0.318793,0.848280
5,0.313415,0.317118,0.850123
