epoch,train_loss,valid_loss,accuracy
1,0.452541,0.380762,0.803900
2,0.404607,0.378889,0.824324
3,0.385975,0.359888,0.834306
4,0.371107,0.351188,0.832002
5,0.365874,0.381325,0.828317
6,0.361627,0.352368,0.833845
7,0.360183,0.347908,0.831388
8,0.352024,0.341642,0.840602
9,0.348408,0.341593,0.843980
10,0.345738,0.341079,0.842905
