epoch,train_loss,valid_loss,accuracy
1,0.448695,0.388763,0.824939
2,0.399130,0.383698,0.808661
3,0.386972,0.374445,0.825092
4,0.371290,0.360802,0.832310
5,0.368227,0.370425,0.832463
6,0.358794,0.357858,0.832770
7,0.357647,0.355481,0.835227
8,0.354890,0.353405,0.836149
9,0.348259,0.355957,0.837377
10,0.345185,0.354974,0.836609
