epoch,train_loss,valid_loss,accuracy
1,0.423672,0.342291,0.835099
2,0.350040,0.310782,0.855980
3,0.324870,0.310139,0.856134
4,0.314462,0.310123,0.856902
5,0.305708,0.307137,0.859205
