epoch,train_loss,valid_loss,accuracy
1,0.414396,0.345073,0.830313
2,0.346393,0.327870,0.847666
3,0.325387,0.321862,0.847819
4,0.313023,0.314505,0.852273
5,0.304513,0.313678,0.854115
