epoch,train_loss,valid_loss,accuracy
1,0.399981,0.312892,0.857187
2,0.341509,0.311743,0.855498
3,0.324078,0.303615,0.863176
4,0.312743,0.303377,0.863483
5,0.305011,0.301187,0.863790
