epoch,train_loss,valid_loss,accuracy
1,0.407414,0.320391,0.854138
2,0.345848,0.314794,0.856902
3,0.327108,0.314877,0.855520
4,0.314311,0.308914,0.858898
5,0.303187,0.308277,0.858590
