epoch,train_loss,valid_loss,accuracy
1,0.414024,0.337444,0.842445
2,0.350047,0.328899,0.847819
3,0.329490,0.310419,0.853348
4,0.318589,0.307521,0.854576
5,0.310257,0.306916,0.855651
