epoch,train_loss,valid_loss,accuracy
1,0.423125,0.329003,0.845977
2,0.349909,0.306969,0.860872
3,0.326385,0.307151,0.857647
4,0.313937,0.302529,0.862715
5,0.308470,0.299992,0.865326
