epoch,train_loss,valid_loss,accuracy
1,0.332198,0.328012,0.847819
2,0.330817,0.326988,0.848741
3,0.331117,0.329080,0.848434
4,0.330398,0.326675,0.848894
5,0.332224,0.326709,0.848894
