epoch,train_loss,valid_loss,accuracy
1,0.370827,0.340788,0.841701
2,0.335921,0.321112,0.851221
3,0.325783,0.313896,0.857055
4,0.313471,0.306039,0.861354
5,0.304473,0.305148,0.860894
