epoch,train_loss,valid_loss,accuracy
1,0.404002,0.327331,0.841216
2,0.343795,0.323176,0.851966
3,0.327602,0.322984,0.851812
4,0.313207,0.313717,0.857494
5,0.303643,0.311609,0.856419
