epoch,train_loss,valid_loss,accuracy
1,0.410647,0.329743,0.849662
2,0.348570,0.314846,0.856265
3,0.326204,0.312335,0.855498
4,0.313916,0.303635,0.855651
5,0.306708,0.304980,0.858569
