epoch,train_loss,valid_loss,accuracy
1,0.327805,0.339725,0.835688
2,0.327883,0.339717,0.836609
3,0.328409,0.340370,0.835842
4,0.328828,0.339687,0.836763
5,0.329574,0.340032,0.836609
