epoch,train_loss,valid_loss,accuracy
1,0.327199,0.321762,0.851505
2,0.325888,0.321348,0.851198
3,0.327972,0.320472,0.851198
4,0.327273,0.319887,0.852119
5,0.328896,0.320579,0.851044
