epoch,train_loss,valid_loss,accuracy
1,0.457212,0.333611,0.851044
2,0.406984,0.317439,0.859029
3,0.390385,0.317216,0.859490
4,0.381740,0.314398,0.858722
5,0.375352,0.316032,0.862254
