epoch,train_loss,valid_loss,accuracy
1,0.467983,0.384083,0.816800
2,0.408097,0.320528,0.853501
3,0.391178,0.314716,0.855190
4,0.380258,0.314138,0.855498
5,0.374060,0.312067,0.857647
