epoch,train_loss,valid_loss,accuracy
1,0.466642,0.384982,0.836916
2,0.406261,0.327495,0.848127
3,0.388180,0.328470,0.852426
4,0.382082,0.326641,0.850123
5,0.374709,0.322577,0.849816
