epoch,train_loss,valid_loss,accuracy
1,0.525787,0.539560,0.755682
2,0.424406,0.358965,0.832770
3,0.385618,0.357647,0.835534
4,0.365755,0.355943,0.834152
5,0.353088,0.356634,0.835688
