epoch,train_loss,valid_loss,accuracy
1,0.386718,0.379588,0.821560
2,0.361705,0.364513,0.832463
3,0.355526,0.376359,0.817721
4,0.370803,0.369265,0.821407
5,0.348168,0.372095,0.831081
6,0.357378,0.360477,0.832770
7,0.354054,0.356648,0.834920
8,0.343564,0.353729,0.838913
9,0.352263,0.354017,0.838913
10,0.340205,0.353289,0.839527
