epoch,train_loss,valid_loss,accuracy
1,0.569315,0.565079,0.768120
2,0.451768,0.397988,0.806050
3,0.403878,0.365346,0.830774
4,0.377558,0.383543,0.828010
5,0.365303,0.374960,0.822021
6,0.357371,0.358588,0.836916
7,0.351016,0.366829,0.828317
8,0.345362,0.355217,0.836456
9,0.340251,0.353584,0.836149
10,0.336455,0.354326,0.838145
