epoch,train_loss,valid_loss,accuracy
1,0.378429,0.380156,0.815111
2,0.376657,0.360310,0.837377
3,0.365436,0.349062,0.838145
4,0.338205,0.351003,0.841216
5,0.352177,0.343872,0.841523
