epoch,train_loss,valid_loss,accuracy
1,0.574813,0.567087,0.755682
2,0.458651,0.376782,0.819871
3,0.406614,0.368578,0.835381
4,0.381127,0.364460,0.832770
5,0.368533,0.370478,0.826321
6,0.358148,0.360985,0.832770
7,0.351453,0.359036,0.835381
8,0.344975,0.361598,0.833999
9,0.339666,0.357652,0.834152
10,0.334295,0.358455,0.834459
