epoch,train_loss,valid_loss,accuracy
1,0.403553,0.357906,0.834613
2,0.368663,0.377554,0.826628
3,0.357563,0.368443,0.822789
4,0.348893,0.349394,0.837070
5,0.341128,0.348673,0.838606
