epoch,train_loss,valid_loss,accuracy
1,0.414116,0.379922,0.816493
2,0.364601,0.388531,0.796376
3,0.354071,0.357657,0.833077
4,0.347988,0.352951,0.836609
5,0.340455,0.354788,0.835381
