epoch,train_loss,valid_loss,accuracy
1,0.617490,0.610255,0.755682
2,0.488043,0.401237,0.798833
3,0.418176,0.381087,0.816953
4,0.386043,0.367162,0.830774
5,0.368776,0.360235,0.830620
6,0.359088,0.355539,0.835688
7,0.351840,0.355961,0.832310
8,0.345891,0.356484,0.834306
9,0.341502,0.354182,0.832463
10,0.337433,0.354135,0.834306
