epoch,train_loss,valid_loss,accuracy
1,0.380777,0.361207,0.832949
2,0.373301,0.374352,0.827883
3,0.361023,0.355749,0.837863
4,0.366997,0.370716,0.822816
5,0.371411,607995968.000000,0.827269
6,0.354683,0.345422,0.841701
7,0.351146,0.344101,0.840626
8,0.348052,0.342298,0.843544
9,0.339468,0.342543,0.842469
10,0.335824,0.343384,0.842776
