epoch,train_loss,valid_loss,accuracy
1,0.380711,0.374234,0.833077
2,0.377474,0.360787,0.837224
3,0.363681,0.353876,0.828931
4,0.360631,0.357310,0.832310
5,0.374947,0.352471,0.839066
6,0.359739,0.425140,0.837531
7,0.341202,0.432310,0.839373
8,0.339672,0.343970,0.839681
9,0.346132,0.342915,0.840909
10,0.338269,0.342827,0.841984
