epoch,train_loss,valid_loss,accuracy
1,0.365762,0.360404,0.832770
2,0.363593,0.369909,0.828010
3,0.359729,0.368518,0.830160
4,0.352845,0.370943,0.834152
5,0.357692,0.360188,0.833538
6,0.342102,0.361831,0.832770
7,0.348856,0.361006,0.833538
8,0.335132,0.366408,0.833845
9,0.340878,0.382811,0.832463
10,0.340155,0.364857,0.833538
