epoch,train_loss,valid_loss,accuracy
1,0.379500,0.371436,0.812654
2,0.371256,0.388280,0.809122
3,0.360357,0.368637,0.831695
4,0.360826,0.450265,0.775952
5,0.354296,0.359871,0.831695
6,0.348850,0.361713,0.831695
7,0.354672,0.355669,0.835227
8,0.349291,269.435455,0.830313
9,0.353676,0.353775,0.837991
10,0.344175,0.358825,0.836916
