epoch,train_loss,valid_loss,accuracy
1,0.378936,0.361244,0.831695
2,0.363971,0.354132,0.829853
3,0.368476,0.358811,0.828163
4,0.360110,0.354332,0.837838
5,0.370044,0.348201,0.837070
6,0.363103,0.347164,0.839066
7,0.347845,0.343535,0.841677
8,0.351804,0.345077,0.839527
9,0.353336,0.343605,0.843366
10,0.342929,0.342767,0.843980
