epoch,train_loss,valid_loss,accuracy
1,0.368359,0.365631,0.831695
2,0.370903,0.369354,0.829238
3,0.362733,0.378202,0.812807
4,0.365200,0.359351,0.834459
5,0.360181,0.363336,0.830774
6,0.349226,0.368558,0.829545
7,0.348835,0.356353,0.836763
8,0.335050,0.353863,0.835842
9,0.344737,0.352706,0.835688
10,0.331102,0.353538,0.833845
