epoch,train_loss,valid_loss,accuracy
1,0.371915,0.363472,0.829699
2,0.377553,0.366737,0.825246
3,0.359087,0.356012,0.835534
4,0.362489,0.352206,0.836916
5,0.359921,0.361936,0.836302
6,0.354259,0.356808,0.833231
7,0.338631,0.349182,0.836456
8,0.336029,0.351078,0.837377
9,0.339350,0.351975,0.839988
10,0.342957,0.350989,0.841216
