epoch,train_loss,valid_loss,accuracy
1,0.562692,0.577173,0.761978
2,0.460402,0.365656,0.829853
3,0.407635,0.351212,0.834613
4,0.381474,0.349433,0.836916
5,0.368416,0.345909,0.840756
6,0.359776,0.346082,0.843059
7,0.353592,0.345489,0.840448
8,0.347999,0.345497,0.838759
9,0.343327,0.342547,0.842291
10,0.340045,0.342479,0.840602
