epoch,train_loss,valid_loss,accuracy
1,0.615484,0.646879,0.750768
2,0.485084,0.364190,0.829545
3,0.417362,0.358116,0.832617
4,0.386438,0.360191,0.833385
5,0.368388,0.364685,0.829699
6,0.357061,0.357580,0.834613
7,0.350288,0.359632,0.831235
8,0.344124,0.354656,0.837070
9,0.339419,0.356675,0.833077
10,0.335957,0.355170,0.835227
