epoch,train_loss,valid_loss,accuracy
1,0.386241,0.382191,0.823403
2,0.362513,0.372112,0.827088
3,0.361566,0.360723,0.830313
4,0.360744,0.354770,0.834306
5,0.360041,0.349086,0.837377
