epoch,train_loss,valid_loss,accuracy
1,0.408214,0.358707,0.831568
2,0.369556,0.356318,0.838170
3,0.357168,0.347073,0.836634
4,0.350622,0.345375,0.839552
5,0.345560,0.342835,0.841548
