epoch,train_loss,valid_loss,accuracy
1,0.434435,0.371547,0.831081
2,0.368315,0.363675,0.827856
3,0.359270,0.363965,0.833385
4,0.357151,0.360564,0.832617
5,0.352489,0.358421,0.830620
6,0.350249,0.362266,0.832002
7,0.347230,0.354087,0.836916
8,0.342480,0.354892,0.832924
9,0.335364,0.355252,0.832617
10,0.332268,0.355285,0.833077
