epoch,train_loss,valid_loss,accuracy
1,0.572956,0.618131,0.769656
2,0.457842,0.368167,0.831695
3,0.408723,0.356784,0.834920
4,0.382905,0.354329,0.836456
5,0.369283,0.351979,0.833231
6,0.359130,0.344440,0.838759
7,0.352622,0.354029,0.827549
8,0.345934,0.345752,0.840295
9,0.340221,0.345377,0.838452
10,0.334731,0.344065,0.839988
