epoch,train_loss,valid_loss,accuracy
1,0.526670,0.490883,0.761247
2,0.425529,0.357047,0.834792
3,0.389194,0.352448,0.837709
4,0.369846,0.343372,0.838938
5,0.358276,0.342663,0.841241
